FMID,start,end,zip
1010526,2016-12-10,2017-03-11,54301
1006957,2013-06-29,2013-10-05,56273
1012708,2016-06-07,2016-09-27,20008
1012707,2016-06-08,2016-08-31,20003
1012703,2016-06-04,2016-11-19,20008
1010958,2016-06-03,2016-11-18,10801
1000083,2013-06-19,2013-11-27,10458
1003755,2014-06-05,2014-10-16,14513
1000292,2013-05-19,2013-10-27,13811
1003592,2014-06-27,2014-08-29,49337
1001596,2013-04-01,2013-07-31,32669
1011172,2015-06-24,2015-10-21,14108
1009914,2014-05-10,2014-10-25,97365
1009990,2014-05-23,2014-10-17,72641
1009991,2014-05-21,2014-10-15,72641
1004917,2013-06-28,2013-10-18,24271
1003208,2014-05-31,2014-10-25,13118
1001412,2015-01-01,2015-12-31,93444
1003840,2015-05-01,2015-10-16,52402
1008055,2013-05-03,2013-09-27,85621
1011101,2015-05-02,2015-10-31,37135
1011956,2016-06-04,2016-08-13,30071
1008008,2014-06-07,2014-10-25,68701
1006734,2014-06-07,2014-09-30,68701
1010140,2014-06-15,2014-09-28,98422
1004266,2015-05-09,2015-11-07,16803
1006138,2016-06-09,2016-08-25,98045
1001025,2016-01-01,2016-12-31,94709
1011954,2016-06-02,2016-10-27,14216
1006836,2016-06-04,2016-10-15,63106
1001595,2013-06-27,2013-10-03,12853
1011943,2016-05-24,2016-10-31,44903
1006468,2013-06-13,2013-09-12,12198
1012747,2016-05-17,2016-10-28,50401
1004592,2015-05-01,2015-10-30,64116
1003578,2015-05-02,2015-10-31,46962
1012120,2016-04-16,2016-12-17,43213
1001059,2016-05-06,2016-10-28,29582
1012441,2016-01-01,2016-12-31,92104
1005629,2014-06-04,2015-09-24,97133
1012277,2016-10-07,2017-04-28,34286
1010512,2016-01-01,2016-12-31,92025
1005980,2013-01-01,2013-12-31,85260
1009884,2016-05-21,2016-10-15,17201
1000500,2013-04-01,2013-12-31,20622
1011303,2016-04-03,2016-11-20,22554
1003180,2014-01-01,2014-12-31,14120
1003739,2014-06-01,2014-10-26,44022
1003742,2014-04-12,2014-12-20,44145
1003744,2014-06-12,2014-10-02,44115
1003746,2014-04-05,2014-12-20,44120
1003740,2014-06-04,2014-10-15,44106
1009628,2014-06-05,2014-10-02,44106
1003745,2014-01-11,2014-03-22,44120
1003694,2016-06-22,2016-10-19,60062
1012525,2016-05-19,2016-09-29,64124
1003325,2014-01-01,2014-12-31,30576
1012105,2016-05-21,2016-10-29,48763
1006665,2014-05-21,2014-11-01,48750
1006780,2016-05-21,2016-10-22,55413
1010755,2015-05-02,2015-10-28,99114
1002120,2014-05-09,2014-10-31,55057
1001377,2014-06-08,2014-10-26,80035
1000392,2014-06-07,2014-11-22,11768
1002764,2015-06-05,2015-09-11,49670
1012003,2016-06-07,2016-09-27,11768
1011812,2016-03-16,2016-10-26,91324
1006750,2014-05-15,2014-10-08,45223
1008530,2013-06-09,2013-10-20,53901
1010939,2016-02-05,2016-12-24,44505
1012245,2016-06-02,2016-10-13,48223
1000866,2013-06-02,2013-09-29,53105
1000611,2012-06-01,2012-10-31,44857
1011253,2015-06-13,2015-09-26,81423
1010393,2014-05-17,2014-10-25,74048
1010277,2014-05-02,2014-11-07,75455
1012238,2016-04-07,2016-11-23,10960
1012244,2016-12-01,2017-03-30,10960
1005093,2014-05-31,2015-10-03,60452
1002103,2013-07-01,2013-09-30,66101
1012714,2016-05-19,2016-09-29,98277
1009617,2014-05-07,2014-11-19,22124
1006869,2014-05-03,2014-10-25,95817
1003749,2014-05-24,2014-10-25,60302
1012463,2016-04-16,2016-11-23,37830
1010496,2014-05-31,2014-09-27,28129
1009061,2014-06-07,2014-10-25,48211
1009062,2014-05-01,2014-12-31,48328
1003280,2013-05-09,2013-10-24,28803
1004175,2013-05-15,2013-11-27,19083
1009932,2014-05-03,2014-10-25,44074
1007773,2014-01-01,2014-12-31,70655
1010453,2016-06-01,2016-08-31,27959
1001545,2014-01-01,2014-12-31,34470
1005049,2016-06-03,2016-10-28,95465
1001839,2014-01-01,2014-12-31,92107
1008193,2014-05-24,2014-08-30,98569
1001895,2015-01-01,2015-12-01,39564
1000880,2014-01-01,2014-12-01,92054
1008012,2014-04-05,2014-11-29,30677
1009655,2014-05-13,2014-09-30,30677
1004926,2013-07-06,2013-10-26,69153
1012024,2016-04-13,2016-11-16,28411
1007775,2015-01-01,2015-12-31,30648
1012773,2016-06-04,2016-10-29,43906
1011906,2016-06-09,2016-10-20,43950
1001271,2013-06-04,2013-10-15,97239
1003669,2014-01-01,2014-12-31,93023
1012728,2016-05-01,2016-10-01,98840
1012729,2016-06-01,2016-10-01,98841
1012759,2016-04-05,2016-09-27,62271
1011841,2016-05-01,2016-10-01,74447
1011533,2016-01-01,2016-12-31,92675
1010831,2015-05-13,2015-10-31,62701
1008092,2016-04-24,2016-10-30,68521
1011298,2015-01-01,2015-12-31,90042
1005519,2014-01-01,2015-12-01,92074
1011336,2015-01-01,2015-12-31,22314
1010042,2014-06-03,2014-10-28,95501
1000913,2014-05-08,2014-08-28,29730
1011066,2015-05-02,2015-10-17,67202
1012591,2016-10-02,2017-05-28,92253
1005611,2016-04-29,2016-12-17,97411
1012793,2016-01-01,2016-12-31,91321
1011931,2016-04-26,2016-10-26,74953
1012191,2016-10-15,2017-05-27,85251
1001320,2013-01-01,2013-12-31,92590
1001712,2013-01-01,2013-12-31,92866
1006409,2014-05-03,2014-09-30,71862
1010865,2016-04-23,2016-11-19,28516
1002402,2014-06-06,2014-10-31,60193
1010925,2016-05-07,2016-10-22,63026
1009954,2014-05-11,2014-11-02,20830
1005312,2015-06-01,2015-11-01,19141
1004811,2015-05-03,2015-10-18,68102
1004813,2015-07-22,2015-08-26,68111
1004812,2015-05-02,2015-10-17,68102
1010047,2014-05-22,2014-10-02,54963
1012286,2016-01-01,2016-12-31,89032
1010726,2015-05-21,2015-10-21,56359
1000235,2016-01-09,2016-10-29,13501
1006856,2013-07-04,2013-09-26,61467
1001034,2016-06-30,2016-10-13,54155
1002631,2015-01-01,2015-12-31,13820
1010006,2014-11-01,2014-12-20,13820
1002632,2014-01-01,2014-12-31,13820
1012511,2016-04-01,2016-09-27,28542
1012692,2016-04-08,2016-09-29,28540
1012693,2016-04-08,2016-10-29,28540
1011106,2016-04-02,2016-10-31,37363
1009063,2014-05-02,2014-10-24,49285
1005042,2014-05-17,2014-10-25,47452
1005043,2014-06-05,2014-09-25,47454
1005041,2014-05-20,2014-09-30,47432
1004354,2014-05-15,2014-10-02,95662
1003310,2013-05-04,2013-11-23,98245
1011819,2016-01-01,2016-12-31,85042
1000326,2015-06-18,2015-10-08,59804
1005598,2014-05-08,2014-10-30,14127
1008468,2014-05-03,2014-10-25,97045
1009688,2014-11-08,2015-04-18,97045
1010548,2014-06-07,2014-10-25,53576
1006647,2014-01-01,2014-12-01,28571
1010816,2015-05-02,2015-10-31,48867
1010067,2014-01-01,2014-12-31,95340
1007389,2014-05-07,2014-12-10,95340
1012392,2016-06-03,2016-09-16,60462
1008576,2013-01-01,2013-12-31,32801
1002477,2014-06-12,2014-10-30,14103
1002476,2014-06-07,2014-11-01,14411
1008360,2014-01-01,2014-12-31,32174
1001429,2016-06-07,2016-10-11,83544
1008199,2016-06-10,2016-09-02,98360
1005241,2013-05-04,2013-10-26,65047
1000676,2013-06-07,2013-10-18,54020
1011843,2016-11-05,2017-04-29,54901
1010506,2014-05-01,2014-12-01,49931
1010959,2016-01-01,2016-12-31,10562
1011716,2015-09-01,2016-04-30,73107
1011857,2016-06-05,2016-09-25,60543
1009056,2014-05-01,2014-09-30,49078
1008927,2014-04-05,2014-11-29,30269
1003377,2015-06-06,2015-09-26,20772
1005318,2015-06-01,2015-11-01,19131
1001272,2014-05-10,2014-10-25,63114
1005133,2016-04-09,2016-12-03,66204
1011684,2015-09-03,2015-10-29,38112
1011541,2015-06-18,2015-09-24,13827
1012782,2016-05-13,2016-10-28,40359
1008048,2014-05-03,2014-10-11,47460
1008671,2013-05-01,2013-09-28,65453
1008743,2013-06-03,2013-10-25,41314
1005308,2015-06-01,2015-11-01,19149
1009922,2014-04-22,2014-11-28,38655
1010886,2015-05-02,2015-11-14,45056
1004212,2015-04-18,2016-11-12,27565
1011087,2015-05-07,2015-10-17,48371
1012777,2016-01-01,2016-12-31,93030
1008672,2013-04-04,2013-09-26,65721
1008673,2013-05-01,2013-09-30,65606
1003858,2014-01-01,2014-12-31,92109
1008867,2016-07-01,2017-06-30,92109
1008946,2016-06-12,2016-09-25,97135
1004878,2016-01-01,2016-12-31,93950
1012526,2016-04-23,2016-10-29,42001
1008981,2013-06-22,2013-09-14,81147
1010087,2016-05-19,2016-10-13,44077
1012283,2016-07-11,2016-10-03,86045
1012317,2016-06-04,2016-10-29,14870
1010742,2015-05-23,2015-10-10,12438
1002262,2015-05-02,2015-10-31,60067
1000744,2016-01-16,2016-05-21,10964
1008406,2013-01-01,2013-01-31,33410
1012587,2016-10-05,2017-04-26,92260
1012558,2016-01-01,2016-12-31,92262
1008939,2013-01-01,2013-05-26,34209
1003795,2016-05-21,2016-10-29,17078
1003796,2016-01-01,2016-12-31,17078
1003664,2015-05-09,2015-12-12,94301
1005248,2015-01-01,2015-12-31,96813
1011482,2016-05-04,2016-10-12,60463
1011995,2016-01-01,2016-12-31,90274
1009765,2016-05-01,2016-09-01,72450
1012339,2016-01-01,2016-12-31,90723
1010323,2014-06-14,2014-11-15,72855
1001514,2012-01-01,2012-12-31,40361
1012649,2016-01-01,2016-12-31,14301
1007431,2013-05-25,2013-10-16,56470
1001575,2015-05-23,2015-10-31,60068
1005079,2016-06-05,2016-09-18,84060
1009895,2015-01-04,2016-04-17,11215
1010973,2016-05-11,2016-11-16,11215
1000097,2013-06-14,2013-11-22,10472
1002483,2013-05-10,2013-05-27,26102
1008362,2013-11-03,2014-04-20,33067
1005400,2015-05-09,2015-09-12,97230
1009634,2014-07-02,2014-09-03,97230
1011484,2015-01-07,2015-12-09,94143
1010131,2014-04-29,2014-10-25,67357
1009625,2014-04-16,2014-10-29,91101
1008716,2013-01-05,2013-01-26,91107
1008719,2013-01-08,2013-12-31,91101
1003399,2014-04-01,2014-07-01,39568
1010417,2014-04-23,2014-09-24,95363
1004145,2014-06-27,2014-09-12,12901
1008820,2014-06-04,2014-07-29,30157
1006851,2014-04-17,2014-11-20,30157
1004587,2014-05-17,2014-10-11,56362
1011821,2016-05-28,2016-09-10,85541
1011154,2016-06-21,2016-08-30,54494
1008104,2014-04-25,2014-11-21,27006
1004272,2015-04-11,2015-12-19,30305
1010957,2015-05-02,2015-10-31,24134
1001938,2014-01-01,2014-12-31,78215
1000012,2016-06-03,2016-10-14,43215
1009793,2014-04-19,2014-12-20,39429
1000838,2014-01-01,2014-12-13,77581
1008505,2014-01-01,2014-12-31,96701
1005592,2013-01-01,2013-12-31,29501
1010931,2015-01-10,2015-04-25,10566
1011314,2015-06-06,2015-11-21,10566
1009906,2014-04-24,2014-10-30,50219
1009064,2014-06-01,2014-09-30,49721
1010900,2015-05-02,2015-11-28,41040
1008845,2014-05-19,2014-12-14,23690
1006264,2014-06-06,2014-10-03,19601
1000758,2014-06-02,2014-09-01,49449
1010176,2014-01-01,2014-12-31,97202
1001906,2015-01-01,2015-12-31,92102
1006487,2013-05-01,2013-10-31,61614
1006873,2016-05-21,2016-09-24,61602
1011329,2016-04-09,2016-12-10,35233
1011667,2015-06-20,2015-10-31,32507
1011116,2016-06-04,2016-10-15,18944
1010976,2016-05-28,2016-10-15,41701
1000915,2013-03-16,2013-10-19,72126
1006994,2013-05-04,2013-10-26,43783
1010093,2014-05-17,2014-10-18,48872
1007246,2014-06-15,2014-09-25,14530
1010036,2014-05-03,2014-09-27,31069
1005840,2016-05-13,2016-10-14,66073
1006737,2016-05-05,2016-10-13,43551
1009030,2014-05-02,2014-10-24,21903
1000266,2014-04-19,2014-09-27,27573
1005950,2014-06-05,2014-10-30,94060
1000302,2014-06-04,2014-08-13,94952
1000301,2016-05-14,2016-11-19,94952
1008250,2013-07-23,2013-09-24,98901
1010568,2014-05-01,2014-10-31,23803
1010839,2015-05-02,2015-11-21,20010
1008674,2013-05-04,2013-10-27,63070
1001260,2016-05-03,2016-10-25,78660
1011733,2016-11-03,2017-05-25,78577
1001889,2014-05-31,2014-10-18,54555
1004620,2012-10-01,2014-04-30,34231
1002060,2015-05-24,2015-10-18,12565
1004169,2016-06-03,2016-09-30,98103
1000926,2012-05-01,2012-10-31,40206
1002870,2016-04-01,2016-11-19,19460
1000528,2014-01-01,2014-12-31,35447
1010894,2016-06-02,2016-09-29,43147
1006257,2013-06-06,2013-10-24,49774
1008668,2013-05-15,2013-09-25,28027
1007245,2013-01-01,2013-12-31,27235
1008620,2013-06-14,2013-09-27,68767
1010961,2016-05-22,2016-11-20,10968
1012770,2016-06-02,2016-10-06,21230
1010408,2015-04-25,2015-11-21,20852
1002289,2014-06-07,2014-10-04,47567
1012418,2016-07-27,2016-10-05,45613
1012421,2016-07-27,2016-10-05,45661
1012423,2016-07-28,2016-10-06,45661
1012768,2016-07-30,2016-10-15,45690
1012153,2016-06-03,2016-10-14,98101
1012151,2016-06-01,2016-10-12,98101
1012150,2016-05-31,2016-10-11,98052
1012152,2016-06-02,2016-10-13,98109
1012580,2016-06-04,2016-11-19,41501
1012172,2016-05-28,2016-10-15,12566
1011780,2016-06-10,2016-10-29,55063
1012656,2016-05-27,2016-09-30,56474
1010638,2014-01-01,2014-12-31,33156
1003886,2014-06-19,2014-09-18,82941
1006177,2014-06-04,2014-11-26,21113
1008101,2013-06-19,2013-10-30,98104
1002920,2014-05-22,2014-09-18,45356
1004376,2013-07-06,2013-08-31,46167
1001249,2013-04-13,2013-11-02,66762
1004609,2014-01-01,2014-12-31,15222
1010118,2016-06-02,2016-09-29,48108
1003778,2014-05-03,2014-11-15,95667
1000629,2015-07-04,2015-10-08,43064
1012607,2016-05-02,2016-09-26,44721
1011593,2015-06-03,2015-09-30,46158
1012600,2016-06-04,2016-10-29,48739
1012268,2016-05-20,2016-10-28,49080
1011696,2016-01-01,2016-12-31,60609
1008605,2014-01-01,2014-12-31,33565
1003985,2014-05-10,2014-10-11,12901
1010871,2015-10-17,2016-05-07,12903
1008558,2014-07-05,2014-10-25,68048
1002350,2013-01-01,2013-06-03,90094
1009870,2014-06-04,2014-10-29,19053
1009749,2014-05-21,2014-12-31,93012
1008213,2015-05-08,2015-10-17,26170
1009726,2016-12-03,2017-03-25,10570
1008335,2016-04-02,2016-11-19,10570
1012788,2016-05-21,2016-10-29,18947
1000973,2014-06-04,2014-10-08,24944
1009981,2014-05-30,2014-10-10,26291
1000972,2014-05-24,2014-10-11,24954
1000098,2013-07-02,2013-11-19,10468
1011146,2015-06-20,2015-09-26,12018
1000146,2016-06-25,2016-11-05,94956
1005259,2015-01-01,2015-12-31,96792
1006470,2014-05-29,2014-10-16,50226
1009712,2016-05-05,2016-09-29,97338
1008098,2015-06-02,2015-10-31,71953
1000213,2014-07-09,2014-11-26,11367
1012366,2016-05-03,2016-12-20,30308
1001735,2013-06-01,2013-10-26,61764
1006674,2014-04-26,2014-10-25,64506
1010683,2015-03-04,2015-12-09,31322
1000755,2014-06-11,2014-10-28,56334
1008298,2014-03-29,2014-12-20,72801
1000460,2013-06-01,2013-07-27,36301
1003678,2014-01-01,2014-12-31,98362
1003011,2016-05-28,2016-10-15,48467
1010218,2014-06-25,2014-08-27,12974
1012639,2016-06-25,2016-10-29,12771
1012404,2016-04-16,2016-10-15,98366
1003460,2016-05-20,2016-10-28,48469
1004349,2014-06-20,2014-10-17,98292
1012199,2016-06-04,2016-09-24,20710
1012170,2016-06-11,2016-10-29,11050
1011879,2016-05-01,2016-10-30,49002
1003414,2013-06-01,2013-10-05,60641
1006543,2014-06-21,2014-10-04,49902
1012506,2016-06-01,2016-09-28,97217
1012542,2016-05-01,2016-11-20,97211
1012544,2016-06-05,2016-10-30,97266
1012543,2016-06-02,2016-09-29,97209
1012545,2016-06-20,2016-09-26,97204
1012547,2016-03-05,2016-10-29,97201
1012546,2016-05-04,2016-11-23,97205
1004097,2014-03-15,2014-10-25,97227
1001985,2013-04-20,2013-09-28,23704
1005530,2014-05-01,2014-10-31,20854
1010842,2015-05-09,2015-10-31,13676
1010266,2014-06-16,2014-12-15,16915
1012490,2016-04-02,2016-12-17,98370
1008447,2014-05-10,2014-10-11,43065
1012082,2016-05-19,2016-11-17,19134
1012021,2016-06-05,2016-10-30,49874
1012579,2016-05-05,2016-10-27,23139
1002922,2014-05-10,2014-09-27,53955
1012648,2016-05-07,2016-10-15,53821
1006909,2013-06-01,2013-09-14,14873
1010743,2016-05-25,2016-09-28,19073
1010948,2015-11-07,2016-04-30,86301
1010947,2016-05-07,2016-10-29,86301
1008314,2013-05-11,2013-10-12,23875
1000779,2016-05-07,2016-10-29,55371
1003763,2014-05-24,2014-10-25,61356
1010239,2014-05-21,2014-10-15,54968
1003342,2015-07-22,2015-08-26,97754
1012609,2016-06-02,2016-09-29,50022
1011216,2015-07-08,2015-09-02,14621
1004395,2015-05-02,2015-10-31,99350
1001535,2014-06-11,2014-11-12,10011
1005595,2016-01-01,2016-12-31,30269
1005073,2015-05-01,2015-10-31,98612
1009818,2014-01-01,2014-12-31,65583
1003504,2016-05-07,2016-09-24,33950
1010327,2014-06-01,2014-09-01,33950
1010384,2014-05-01,2014-10-30,47907
1011596,2015-05-02,2015-10-31,25526
1008504,2014-01-01,2014-12-31,52801
1011597,2015-01-01,2015-12-31,18951
1010311,2014-05-22,2014-09-04,22134
1004735,2013-01-06,2013-12-29,78209
1010145,2014-06-05,2014-10-16,98109
1005260,2015-01-01,2015-12-31,96822
1010982,2016-06-17,2016-11-18,11355
1009980,2014-06-12,2014-08-28,95971
1011853,2016-05-14,2016-10-15,24141
1001483,2014-04-30,2014-10-29,27601
1002470,2014-06-21,2014-10-18,43420
1004770,2014-06-21,2014-10-04,87321
1005458,2016-01-01,2016-12-31,92065
1006030,2014-01-01,2014-12-31,92128
1008079,2014-06-07,2014-10-04,80817
1011310,2015-06-03,2015-11-04,36278
1002959,2014-06-04,2014-10-29,60035
1010546,2014-01-01,2014-12-31,32550
1008680,2013-06-04,2013-09-24,64083
1011330,2015-05-02,2015-10-31,64133
1011130,2015-05-16,2015-10-31,14760
1012731,2016-01-01,2016-12-31,32303
1008462,2013-01-01,2013-12-31,14456
1012304,2016-06-24,2016-09-30,59068
1003383,2013-06-22,2013-08-31,23454
1001766,2013-05-23,2013-10-17,51566
1005557,2013-07-06,2013-10-26,59248
1003611,2016-09-20,2016-12-13,70806
1003609,2016-01-01,2016-12-31,70802
1003610,2016-01-14,2016-12-22,70808
1009710,2016-03-17,2016-08-11,70807
1009709,2014-04-16,2014-12-31,70806
1008065,2014-06-01,2014-10-01,55066
1004751,2014-01-01,2014-12-31,92373
1004750,2015-01-01,2015-12-31,92373
1005000,2015-01-01,2015-12-31,90277
1000791,2016-04-01,2016-11-26,94063
1000712,2015-05-01,2015-10-30,53959
1002237,2015-05-05,2015-10-27,19971
1009020,2014-05-03,2014-10-25,47978
1012653,2016-06-07,2016-09-27,98057
1002843,2013-05-10,2013-10-11,83440
1010117,2016-06-16,2016-09-08,43068
1000605,2016-05-08,2016-11-20,12572
1009996,2014-01-01,2014-12-31,75080
1012524,2016-05-21,2016-10-22,55423
1010436,2015-05-23,2016-10-22,55423
1007336,2015-06-20,2015-10-31,13439
1003425,2015-05-02,2015-10-10,53581
1010020,2014-05-07,2014-10-08,53581
1006310,2015-05-20,2015-10-14,49083
1006450,2013-01-01,2013-12-31,94804
1011883,2016-05-01,2016-10-31,47374
1005116,2014-05-31,2014-10-04,30161
1000134,2014-06-04,2014-10-08,60202
1008917,2013-07-13,2013-11-23,11385
1008718,2014-01-01,2014-12-31,85747
1011918,2016-05-26,2016-08-25,71665
1008553,2016-01-01,2016-12-31,19103
1011947,2016-04-13,2016-11-23,38372
1001726,2016-06-01,2016-10-31,54022
1008340,2013-06-20,2013-10-03,97103
1010046,2014-01-01,2014-12-31,78621
1005370,2013-06-01,2013-10-05,95367
1003197,2014-05-29,2014-08-28,35244
1003667,2013-05-05,2013-11-24,10471
1004073,2014-04-03,2014-11-20,20737
1008914,2013-07-11,2013-11-21,10471
1012023,2016-04-16,2016-11-19,28402
1012356,2016-01-01,2016-12-31,32204
1005778,2014-01-01,2014-12-31,92514
1000194,2016-06-01,2016-10-12,60546
1008120,2015-01-10,2015-03-28,70062
1008442,2014-06-07,2014-10-25,55057
1006804,2015-06-14,2015-10-25,53212
1009907,2016-10-01,2017-05-01,85032
1008539,2013-07-02,2013-10-29,45214
1011126,2015-05-02,2015-09-26,37172
1005278,2013-05-25,2013-11-30,28358
1006473,2015-06-05,2015-10-02,62454
1008731,2015-05-02,2015-10-31,55904
1002756,2016-11-05,2017-04-29,55904
1010049,2016-06-15,2016-09-28,55902
1008238,2013-07-13,2013-10-26,68714
1004267,2015-05-02,2015-10-31,24450
1000075,2013-07-24,2013-08-30,10185
1005062,2014-05-10,2014-10-25,49341
1001527,2014-05-03,2014-10-25,27320
1012644,2016-04-30,2016-10-29,28379
1012700,2016-05-05,2016-11-17,30153
1012576,2016-05-14,2016-11-19,20850
1011614,2015-05-21,2015-10-29,19809
1003081,2016-04-02,2016-11-19,27804
1008306,2016-07-02,2016-09-24,59422
1008209,2014-05-11,2014-11-23,11778
1012271,2016-06-02,2016-10-27,18102
1012270,2016-06-04,2016-10-29,18102
1012756,2016-04-24,2016-08-28,34134
1008115,2014-04-01,2014-11-01,72756
1011286,2016-06-08,2016-10-05,55374
1003285,2013-05-05,2013-10-06,97537
1003971,2014-05-03,2014-10-25,97520
1004158,2014-07-11,2014-10-10,58366
1001693,2013-06-20,2013-10-03,50581
1008694,2013-05-04,2013-10-26,65401
1011964,2016-05-27,2016-10-28,46784
1012514,2016-05-27,2016-09-30,54457
1008802,2013-06-01,2013-10-26,48174
1003554,2016-07-10,2016-10-30,11575
1004695,2014-07-03,2014-09-25,84066
1008695,2013-04-05,2013-11-23,65453
1010836,2015-05-02,2015-10-31,20744
1012425,2016-05-08,2016-10-30,12776
1009065,2014-05-01,2014-10-31,48653
1010821,2015-04-04,2015-11-28,75703
1002727,2013-04-13,2013-10-05,74102
