FMID,zip,mon_start,mon_end,tue_start,tue_end,wed_start,wed_end,thu_start,thu_end,fri_start,fri_end,sat_start,sat_end,sun_start,sun_end
1001166,55115,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
1006539,78205,,,10:00:00-06:00,13:00:00-06:00,,,,,,,,,,
1008874,68310,,,,,,,04:00:00-06:00,18:30:00-06:00,,,,,,
1002777,49913,,,,,,,,,17:00:00-05:00,20:00:00-05:00,21:00:00-05:00,16:00:00-05:00,,
1002778,49913,,,,,,,,,,,04:00:00-05:00,21:00:00-05:00,,
1008858,39056,,,17:00:00-06:00,19:00:00-06:00,,,,,,,,,,
1009983,38024,,,05:00:00-06:00,13:00:00-06:00,,,,,,,05:00:00-06:00,13:00:00-06:00,,
1011624,20878,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00,,
1004406,67104,,,21:00:00-06:00,23:00:00-06:00,,,,,,,09:00:00-06:00,11:00:00-06:00,,
1005103,20878,,,,,,,,,,,10:00:00-05:00,14:00:00-05:00,,
1001102,37408,,,,,16:00:00-05:00,18:00:00-05:00,,,,,,,,
1001106,38663,,,,,,,,,,,07:00:00-06:00,11:00:00-06:00,,
1006837,95667,,,,,16:00:00-08:00,20:00:00-08:00,,,,,,,,
1011119,66720,,,16:30:00-06:00,18:00:00-06:00,,,,,,,,,,
1004199,60420,,,,,,,,,,,08:00:00-06:00,11:00:00-06:00,,
1006903,70546,,,,,,,,,,,07:00:00-06:00,10:00:00-06:00,,
1002207,61231,,,,,,,16:00:00-06:00,18:00:00-06:00,,,,,,
1006434,62450,,,,,,,,,,,07:30:00-06:00,11:30:00-06:00,,
1005459,93230,,,,,,,17:30:00-08:00,21:00:00-08:00,,,,,,
1001258,60172,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
1001819,54449,,,09:00:00-06:00,13:00:00-06:00,,,,,,,,,,
1005791,37130,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
1006625,57701,,,,,,,,,,,09:00:00-07:00,13:00:00-07:00,,
1008513,30458,,,,,,,,,,,09:00:00-05:00,12:30:00-05:00,,
1012791,44281,,,,,,,,,,,09:00:00-05:00,12:00:00-05:00,,
1005140,30188,,,,,,,,,,,08:30:00-05:00,12:00:00-05:00,,
1000030,60048,,,,,,,07:00:00-06:00,13:00:00-06:00,,,,,,
1007237,35010,,,,,,,,,,,07:00:00-06:00,23:30:00-06:00,,
1009779,96707,,,,,,,15:00:00-10:00,18:30:00-10:00,,,,,,
1009780,96792,,,,,,,,,,,08:00:00-10:00,12:00:00-10:00,,
1005256,96822,08:30:00-10:00,09:30:00-10:00,,,,,,,,,,,,
1012216,96778,,,,,,,,,,,,,08:00:00-10:00,14:00:00-10:00
1004567,11233,,,,,,,,,,,08:00:00-05:00,15:00:00-05:00,,
1005657,12953,,,,,12:00:00-05:00,16:30:00-05:00,,,,,,,,
1001534,12020,,,15:00:00-05:00,18:00:00-05:00,,,,,,,,,,
1006146,10543,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1008221,23103,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1012225,49659,,,,,,,15:00:00-05:00,19:00:00-05:00,,,,,,
1010154,37355,,,,,,,,,,,,,,
1008350,53589,,,,,,,,,,,,,10:00:00-06:00,16:00:00-06:00
1005022,90266,,,11:00:00-08:00,16:00:00-08:00,,,,,,,,,,
1003980,59741,,,,,16:00:00-07:00,19:00:00-07:00,,,,,,,,
1010023,49660,,,,,,,,,,,08:00:00-05:00,13:00:00-05:00,,
1005952,49854,,,,,16:00:00-05:00,18:00:00-05:00,,,,,,,,
1012348,80829,,,,,,,15:00:00-07:00,19:00:00-07:00,,,,,,
1012135,54220,,,,,,,,,,,08:00:00-06:00,14:00:00-06:00,,
1003136,56001,,,15:30:00-06:00,18:00:00-06:00,,,15:30:00-06:00,18:00:00-06:00,,,08:00:00-06:00,12:00:00-06:00,,
1005257,96826,06:30:00-10:00,07:30:00-10:00,,,,,,,,,,,,
1011486,72944,,,,,,,,,,,07:00:00-06:00,11:00:00-06:00,,
1004368,16933,,,,,,,,,15:00:00-05:00,18:00:00-05:00,,,,
1010328,76063,,,,,,,,,,,08:00:00-06:00,13:00:00-06:00,,
1012682,50563,,,16:00:00-06:00,18:00:00-06:00,,,,,,,,,,
1010286,98831,,,,,08:30:00-08:00,11:30:00-08:00,,,,,08:30:00-08:00,11:30:00-08:00,,
1000334,95337,,,16:30:00-08:00,19:30:00-08:00,,,,,,,,,,
1010120,60950,,,,,,,16:00:00-06:00,19:00:00-06:00,,,,,,
1005218,97130,,,,,,,,,17:00:00-08:00,20:00:00-08:00,,,,
1005661,98038,,,,,,,,,,,09:00:00-08:00,14:00:00-08:00,,
1006458,52060,,,16:00:00-06:00,18:30:00-06:00,,,,,,,,,,
1001878,90066,,,,,,,,,,,,,09:00:00-08:00,14:00:00-08:00
1008288,85653,,,03:00:00-07:00,18:00:00-07:00,,,,,,,,,,
1008913,10034,,,,,,,14:00:00-05:00,18:00:00-05:00,,,,,,
1011123,37920,,,,,,,15:00:00-05:00,18:00:00-05:00,,,,,,
1010711,64658,,,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,
1001511,34145,,,,,07:30:00-05:00,13:30:00-05:00,,,,,,,,
1010360,46222,,,,,,,17:00:00-05:00,20:00:00-05:00,,,,,,
1012838,85601,,,,,,,,,,,09:00:00-07:00,12:00:00-07:00,,
1012781,32446,,,07:00:00-06:00,12:00:00-06:00,,,07:00:00-06:00,12:00:00-06:00,,,07:00:00-06:00,12:00:00-06:00,,
1005856,17547,,,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00
1003238,30060,,,,,,,,,,,09:00:00-05:00,12:00:00-05:00,12:00:00-05:00,15:00:00-05:00
1004876,93933,,,,,,,,,,,,,10:00:00-08:00,14:00:00-08:00
1012241,48039,,,,,,,08:00:00-05:00,13:00:00-05:00,,,,,,
1005906,94903,,,,,,,,,,,09:00:00-08:00,14:00:00-08:00,,
1005932,24354,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1008856,35570,,,15:00:00-06:00,18:00:00-06:00,,,15:00:00-06:00,18:00:00-06:00,,,07:00:00-06:00,11:00:00-06:00,,
1002235,52302,,,,,15:00:00-06:00,18:00:00-06:00,,,,,08:00:00-06:00,11:30:00-06:00,,
1001259,43302,,,,,,,16:00:00-05:00,19:00:00-05:00,,,,,,
1008040,46953,,,,,,,,,,,08:00:00-05:00,13:00:00-05:00,,
1009002,62959,,,,,08:00:00-06:00,12:00:00-06:00,,,,,,,,
1003927,95338,,,,,17:00:00-08:00,18:30:00-08:00,,,,,,,,
1005368,46350,09:00:00-06:00,18:00:00-06:00,09:00:00-06:00,18:00:00-06:00,09:00:00-06:00,18:00:00-06:00,09:00:00-06:00,18:00:00-06:00,09:00:00-06:00,18:00:00-06:00,09:00:00-06:00,18:00:00-06:00,10:00:00-06:00,17:00:00-06:00
1004210,17401,,,06:00:00-05:00,15:00:00-05:00,,,,,06:00:00-05:00,15:00:00-05:00,06:00:00-05:00,15:00:00-05:00,,
1005075,44308,,,,,,,,,11:00:00-05:00,13:30:00-05:00,,,,
1011772,19118,,,,,,,09:00:00-05:00,18:00:00-05:00,09:00:00-05:00,18:00:00-05:00,08:00:00-05:00,17:00:00-05:00,,
1005816,99352,,,,,,,,,09:00:00-08:00,13:00:00-08:00,,,,
1012031,29577,,,,,,,,,,,10:00:00-05:00,15:00:00-05:00,,
1001304,21740,,,,,,,10:00:00-05:00,14:00:00-05:00,,,,,,
1010991,54901,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,,,
1000188,56377,15:00:00-06:00,18:30:00-06:00,,,,,,,,,,,,
1000603,50501,,,,,,,,,,,09:00:00-06:00,13:00:00-06:00,,
1011972,54303,,,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,
1005150,81435,,,,,11:00:00-07:00,17:00:00-07:00,,,,,,,,
1008160,45011,,,,,,,,,11:00:00-05:00,13:00:00-05:00,,,,
1000508,30295,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1011983,47042,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1005968,73401,,,,,07:30:00-06:00,12:00:00-06:00,,,,,07:30:00-06:00,12:00:00-06:00,,
1012189,12835,,,,,,,09:30:00-05:00,13:00:00-05:00,,,,,,
1003068,27320,,,07:00:00-05:00,13:00:00-05:00,,,07:00:00-05:00,13:00:00-05:00,,,07:00:00-05:00,13:00:00-05:00,,
1008834,75460,08:00:00-06:00,18:00:00-06:00,08:00:00-06:00,18:00:00-06:00,08:00:00-06:00,18:00:00-06:00,08:00:00-06:00,18:00:00-06:00,08:00:00-06:00,18:00:00-06:00,08:00:00-06:00,12:00:00-06:00,,
1008339,97477,,,,,,,,,15:00:00-08:00,19:00:00-08:00,,,,
1000939,46056,,,,,,,,,,,09:00:00-05:00,12:00:00-05:00,,
1011053,11701,,,,,,,15:00:00-05:00,18:00:00-05:00,,,,,,
1002192,71351,,,,,,,,,,,08:00:00-06:00,11:00:00-06:00,,
1001431,29512,,,13:00:00-05:00,19:00:00-05:00,,,13:00:00-05:00,19:00:00-05:00,,,07:00:00-05:00,13:00:00-05:00,,
1010866,49068,,,,,09:00:00-05:00,14:00:00-05:00,,,,,,,,
1012222,49068,,,,,,,,,,,08:00:00-05:00,13:00:00-05:00,,
1012279,56258,,,,,,,,,,,07:30:00-06:00,12:00:00-06:00,,
1005121,65340,,,,,,,,,,,07:30:00-06:00,12:30:00-06:00,,
1004007,26041,,,,,,,,,,,08:00:00-05:00,11:00:00-05:00,,
1012539,54401,,,,,,,10:00:00-06:00,16:00:00-06:00,,,,,,
1012229,65706,,,,,,,,,15:00:00-06:00,19:00:00-06:00,,,,
1001898,83639,,,,,,,,,,,,,11:00:00-07:00,15:00:00-07:00
1008618,64147,,,,,,,,,,,,,,
1012047,22207,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1011206,98270,,,,,,,,,,,09:00:00-08:00,14:00:00-08:00,,
1001175,66508,,,,,,,,,,,08:00:00-06:00,11:00:00-06:00,,
1011139,37801,,,,,15:30:00-05:00,18:00:00-05:00,,,,,,,,
1001281,48854,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1006178,25550,,,,,,,08:00:00-05:00,12:10:00-05:00,,,,,,
1006179,25550,,,,,08:00:00-05:00,12:10:00-05:00,,,,,,,,
1000816,23109,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1012575,28105,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1003199,46619,08:30:00-05:00,18:00:00-05:00,08:30:00-05:00,18:00:00-05:00,08:30:00-05:00,18:00:00-05:00,08:30:00-05:00,18:00:00-05:00,08:30:00-05:00,18:00:00-05:00,08:30:00-05:00,18:00:00-05:00,12:00:00-05:00,16:00:00-05:00
1001506,61938,,,,,,,,,11:00:00-06:00,17:00:00-06:00,,,,
1002433,97037,,,,,,,,,,,,,09:00:00-08:00,13:00:00-08:00
1006589,95116,,,,,,,,,,,,,10:00:00-08:00,14:00:00-08:00
1010736,88339,,,,,,,,,,,11:00:00-07:00,15:00:00-07:00,,
1009851,78504,,,,,,,,,,,10:00:00-06:00,13:00:00-06:00,,
1004378,58463,,,,,16:00:00-06:00,18:00:00-06:00,,,,,,,,
1006370,39648,,,,,,,08:00:00-06:00,13:00:00-06:00,,,,,,
1012574,22306,,,,,08:00:00-05:00,12:00:00-05:00,,,,,,,,
1010969,11222,,,,,,,,,,,,,10:00:00-05:00,16:00:00-05:00
1010971,11222,,,,,,,,,,,,,11:00:00-05:00,16:00:00-05:00
1005549,95519,,,,,,,15:30:00-08:00,18:30:00-08:00,,,,,,
1009988,95121,,,,,,,,,15:00:00-08:00,19:00:00-08:00,,,,
1010639,42352,,,15:00:00-06:00,19:00:00-06:00,,,,,,,,,,
1012594,22101,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,,,
1004014,97128,,,,,,,13:00:00-08:00,18:00:00-08:00,,,,,,
1011038,67460,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
1008713,40108,,,11:00:00-05:00,15:00:00-05:00,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1001490,54451,,,13:00:00-06:00,17:30:00-06:00,,,,,,,,,,
1001491,54451,,,,,,,,,,,08:00:00-06:00,13:00:00-06:00,,
1000013,19063,,,,,,,15:00:00-05:00,19:00:00-05:00,,,,,,
1010314,28277,,,16:00:00-05:00,19:00:00-05:00,,,,,,,,,,
1011657,50163,,,,,,,16:00:00-06:00,18:30:00-06:00,,,,,,
1003370,57579,,,,,,,,,,,,,,
1011791,48122,,,,,14:00:00-05:00,18:00:00-05:00,,,,,,,,
1011162,38103,,,,,,,,,,,07:00:00-06:00,13:00:00-06:00,,
1005128,54952,,,,,,,14:00:00-06:00,18:00:00-06:00,,,,,,
1006189,95460,,,,,,,,,12:00:00-08:00,14:00:00-08:00,,,,
1008246,14506,,,16:00:00-05:00,19:00:00-05:00,,,,,,,,,,
1002905,94025,,,,,,,,,,,,,09:00:00-08:00,13:00:00-08:00
1002951,49858,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
1002950,49858,,,,,15:00:00-06:00,18:00:00-06:00,,,,,08:00:00-06:00,12:00:00-06:00,,
1008342,53051,,,,,,,,,,,,,09:00:00-06:00,14:00:00-06:00
1001578,53051,,,,,08:00:00-06:00,15:00:00-06:00,,,,,,,,
1012668,54751,,,,,11:30:00-06:00,18:00:00-06:00,,,,,08:00:00-06:00,13:00:00-06:00,,
1003903,44060,,,,,,,,,14:00:00-05:00,18:30:00-05:00,,,,
1004575,56736,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
1011470,97031,,,,,,,16:00:00-08:00,19:00:00-08:00,,,,,,
1004417,40330,,,16:00:00-05:00,19:00:00-05:00,,,16:00:00-05:00,19:00:00-05:00,,,09:00:00-05:00,12:00:00-05:00,,
1004018,98040,,,,,,,,,,,,,10:00:00-08:00,15:00:00-08:00
1011306,16137,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1001767,83642,,,,,,,,,,,09:00:00-07:00,13:00:00-07:00,,
1010479,48864,,,,,08:00:00-05:00,14:00:00-05:00,,,,,08:00:00-05:00,14:00:00-05:00,,
1004632,66203,,,,,07:00:00-06:00,13:00:00-06:00,,,,,07:00:00-06:00,13:00:00-06:00,,
1003811,54452,,,,,07:30:00-06:00,13:30:00-06:00,,,,,,,,
1011837,85201,,,,,,,,,09:00:00-07:00,13:00:00-07:00,,,,
1010631,42129,,,15:00:00-06:00,18:00:00-06:00,,,,,08:00:00-06:00,13:00:00-06:00,,,,
1012094,80122,,,,,,,10:00:00-07:00,14:00:00-07:00,,,,,,
1008810,65265,,,,,,,,,,,08:00:00-06:00,11:00:00-06:00,,
1008562,33155,,,,,07:30:00-05:00,16:30:00-05:00,,,,,,,,
1010397,70129,,,,,10:00:00-06:00,13:00:00-06:00,,,,,,,,
1000021,38655,,,,,08:00:00-06:00,13:00:00-06:00,,,,,07:00:00-06:00,11:00:00-06:00,,
1009992,33708,,,,,09:00:00-05:00,14:00:00-05:00,,,,,,,,
1006858,30303,,,,,11:00:00-05:00,14:00:00-05:00,,,,,,,,
1012515,56737,,,,,,,,,13:00:00-06:00,17:00:00-06:00,,,,
1000946,20117,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1006374,14105,,,14:00:00-05:00,18:00:00-05:00,,,,,14:00:00-05:00,18:00:00-05:00,,,,
1012396,21769,,,,,,,16:00:00-05:00,19:00:00-05:00,,,,,,
1005138,48640,,,,,07:00:00-05:00,13:00:00-05:00,,,,,07:00:00-05:00,13:00:00-05:00,,
1006072,30655,,,,,,,,,,,08:30:00-05:00,12:00:00-05:00,,
1012022,79701,,,,,,,,,,,08:30:00-06:00,12:30:00-06:00,,
1000204,27609,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1012187,55407,,,15:00:00-06:00,19:00:00-06:00,,,,,,,08:00:00-06:00,13:00:00-06:00,,
1012786,63130,,,,,,,,,,,08:30:00-06:00,12:30:00-06:00,,
1003835,93001,,,,,09:00:00-08:00,13:00:00-08:00,,,,,,,,
1011159,38358,07:00:00-06:00,17:00:00-06:00,07:00:00-06:00,17:00:00-06:00,07:00:00-06:00,17:00:00-06:00,07:00:00-06:00,17:00:00-06:00,07:00:00-06:00,17:00:00-06:00,07:00:00-06:00,17:00:00-06:00,,
1002856,80640,,,,,,,,,07:00:00-07:00,17:00:00-07:00,07:00:00-07:00,17:00:00-07:00,07:00:00-07:00,17:00:00-07:00
1004289,48381,,,,,,,15:00:00-05:00,20:00:00-05:00,,,,,,
1011258,18337,,,,,,,,,,,,,10:00:00-05:00,14:00:00-05:00
1012141,19963,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1009658,96789,,,11:30:00-10:00,12:30:00-10:00,,,,,,,,,,
1012523,55401,,,,,,,,,,,08:00:00-06:00,13:00:00-06:00,,
1012007,72764,,,,,,,,,,,08:00:00-06:00,13:00:00-06:00,,
1003182,94030,,,,,,,,,,,08:00:00-08:00,13:00:00-08:00,,
1000716,31061,,,16:00:00-05:00,19:00:00-05:00,,,,,,,,,,
1010485,30442,,,14:00:00-05:00,18:00:00-05:00,,,,,,,,,,
1011016,46403,,,,,,,,,,,,,10:00:00-06:00,15:00:00-06:00
1000792,17551,,,,,16:00:00-05:00,20:00:00-05:00,,,,,,,,
1001709,12546,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1004657,38053,,,,,,,,,,,08:00:00-06:00,13:00:00-06:00,,
1011401,99212,,,,,14:00:00-08:00,19:00:00-08:00,,,,,,,,
1010420,19968,,,,,,,,,15:00:00-05:00,18:00:00-05:00,,,,
1006113,97862,,,,,16:00:00-08:00,19:00:00-08:00,,,,,,,,
1002191,53218,07:00:00-06:00,19:00:00-06:00,07:00:00-06:00,19:00:00-06:00,07:00:00-06:00,19:00:00-06:00,07:00:00-06:00,19:00:00-06:00,07:00:00-06:00,19:00:00-06:00,07:00:00-06:00,19:00:00-06:00,07:00:00-06:00,19:00:00-06:00
1001528,53215,,,,,,,,,,,09:00:00-06:00,13:00:00-06:00,,
1001158,97222,,,,,,,,,,,,,09:30:00-08:00,14:00:00-08:00
1005392,88041,,,,,,,16:30:00-07:00,18:30:00-07:00,,,,,,
1008219,26726,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,,,
1006416,23117,,,,,,,,,,,08:00:00-05:00,13:00:00-05:00,,
1002885,53565,,,,,,,,,,,08:30:00-06:00,11:00:00-06:00,,
1008195,44657,,,,,,,16:00:00-05:00,19:00:00-05:00,,,,,,
1005169,55405,06:00:00-06:00,13:00:00-06:00,06:00:00-06:00,13:00:00-06:00,06:00:00-06:00,13:00:00-06:00,06:00:00-06:00,13:00:00-06:00,06:00:00-06:00,13:00:00-06:00,06:00:00-06:00,14:00:00-06:00,06:00:00-06:00,14:00:00-06:00
1012663,20019,,,,,15:00:00-05:00,18:00:00-05:00,,,,,,,,
1012417,55345,,,15:00:00-06:00,19:00:00-06:00,,,,,,,,,,
1000688,47303,,,,,15:30:00-05:00,17:30:00-05:00,,,,,08:00:00-05:00,12:00:00-05:00,,
1010582,54548,,,,,,,,,08:00:00-06:00,13:00:00-06:00,,,,
1003490,94110,,,,,,,16:00:00-08:00,20:00:00-08:00,,,,,,
1011732,66202,,,,,,,,,,,07:00:00-06:00,13:00:00-06:00,,
1009077,39202,,,08:00:00-06:00,14:00:00-06:00,,,08:00:00-06:00,14:00:00-06:00,,,08:00:00-06:00,14:00:00-06:00,,
1009748,39202,,,,,,,,,,,08:00:00-06:00,14:00:00-06:00,,
1012364,59801,,,17:30:00-07:00,19:00:00-07:00,,,,,,,08:00:00-07:00,12:30:00-07:00,,
1003604,59442,,,,,,,17:00:00-07:00,18:00:00-07:00,,,,,,
1003461,28777,,,,,14:00:00-05:00,18:00:00-05:00,,,,,,,,
1008268,84532,,,,,,,17:00:00-07:00,20:00:00-07:00,,,,,,
1010788,27028,,,,,15:00:00-05:00,18:00:00-05:00,,,,,,,,
1002304,95354,,,,,,,07:00:00-08:00,13:00:00-08:00,,,07:00:00-08:00,13:00:00-08:00,,
1002307,13407,,,,,14:00:00-05:00,17:00:00-05:00,,,,,,,,
1001115,60954,,,,,15:30:00-06:00,18:30:00-06:00,,,,,,,,
1001104,66604,08:00:00-06:00,11:30:00-06:00,,,,,,,,,,,,
1011250,65708,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
1009871,15063,,,,,,,,,15:00:00-05:00,18:00:00-05:00,,,,
1012314,53566,,,,,13:00:00-06:00,17:30:00-06:00,,,,,08:00:00-06:00,13:00:00-06:00,,
1006547,48162,,,07:00:00-05:00,12:00:00-05:00,,,,,,,07:00:00-05:00,12:00:00-05:00,,
1008812,42167,,,,,,,,,,,,,,
1009081,37385,,,,,,,,,,,09:00:00-05:00,12:00:00-05:00,,
1010201,48162,,,,,,,,,,,07:00:00-05:00,12:00:00-05:00,,
1008128,24983,,,,,,,,,,,,,,
1011104,18360,,,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00
1011267,30655,,,,,,,,,,,08:30:00-05:00,12:30:00-05:00,,
1006938,71201,06:00:00-06:00,13:00:00-06:00,06:00:00-06:00,13:00:00-06:00,06:00:00-06:00,13:00:00-06:00,05:00:00-06:00,13:00:00-06:00,06:00:00-06:00,13:00:00-06:00,06:00:00-06:00,12:00:00-06:00,,
1003889,10950,,,,,09:00:00-05:00,15:00:00-05:00,,,,,,,,
1006043,14607,,,,,16:00:00-05:00,19:00:00-05:00,,,,,,,,
1012508,97292,,,,,,,,,,,,,10:00:00-08:00,14:00:00-08:00
1007355,94611,,,,,,,,,,,,,09:00:00-08:00,13:00:00-08:00
1010452,91763,,,,,16:00:00-08:00,20:00:00-08:00,,,,,,,,
1012779,81144,,,,,,,,,08:00:00-07:00,13:00:00-07:00,,,,
1002537,93940,,,,,,,,,10:00:00-08:00,14:00:00-08:00,,,,
1004297,35115,15:00:00-06:00,18:00:00-06:00,,,,,,,,,,,,
1004492,56265,,,,,,,15:30:00-06:00,18:30:00-06:00,,,08:00:00-06:00,13:00:00-06:00,,
1000493,13148,,,,,,,,,15:00:00-05:00,19:00:00-05:00,,,,
1008515,28801,,,,,14:00:00-05:00,18:00:00-05:00,,,,,,,,
1007337,40353,,,,,07:00:00-05:00,15:00:00-05:00,,,,,07:00:00-05:00,15:00:00-05:00,,
1006263,27371,,,,,,,13:30:00-05:00,17:30:00-05:00,,,,,,
1012195,45242,,,,,,,,,,,,,09:00:00-05:00,12:30:00-05:00
1002538,32344,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00,,
1011900,47960,,,16:00:00-05:00,19:00:00-05:00,,,,,,,,,,
1003060,52310,,,,,15:00:00-06:00,17:30:00-06:00,,,,,07:00:00-06:00,11:00:00-06:00,,
1008852,55362,,,,,,,15:30:00-06:00,19:00:00-06:00,,,,,,
1004561,61856,,,,,,,15:00:00-06:00,18:00:00-06:00,,,,,,
1011901,14865,,,,,,,16:00:00-05:00,19:00:00-05:00,,,,,,
1006269,20774,,,,,,,,,,,09:00:00-05:00,15:00:00-05:00,,
1000008,81401,,,,,,,,,,,08:30:00-07:00,13:00:00-07:00,,
1000647,52639,,,16:00:00-06:00,18:00:00-06:00,,,,,,,,,,
1010172,22520,,,,,,,,,,,08:00:00-05:00,13:00:00-05:00,,
1006304,80132,08:00:00-07:00,14:00:00-07:00,,,,,,,,,,,,
1003822,27601,,,,,10:00:00-05:00,14:00:00-05:00,,,,,,,,
1003159,55051,,,,,,,,,,,08:00:00-06:00,13:00:00-06:00,,
1011674,87712,,,,,,,,,15:00:00-07:00,18:00:00-07:00,,,,
1002743,94556,,,,,,,,,,,,,09:00:00-08:00,13:00:00-08:00
1001592,13118,,,,,,,10:00:00-05:00,17:00:00-05:00,,,,,,
1012482,97282,,,,,14:00:00-08:00,19:00:00-08:00,,,,,,,,
1000192,43756,,,,,,,,,04:00:00-05:00,19:00:00-05:00,,,,
1012017,46151,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1012640,35601,07:00:00-06:00,15:00:00-06:00,,,07:00:00-06:00,15:00:00-06:00,,,07:00:00-06:00,15:00:00-06:00,07:00:00-06:00,15:00:00-06:00,,
1002744,94518,,,,,,,,,,,09:00:00-08:00,13:00:00-08:00,,
1006775,19446,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1002796,25443,,,15:00:00-05:00,19:00:00-05:00,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1012560,28655,,,,,13:00:00-05:00,17:30:00-05:00,,,,,,,,
1001703,28680,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1002844,26505,,,,,,,,,,,11:00:00-05:00,14:00:00-05:00,,
1002845,26505,,,,,,,,,,,08:30:00-05:00,12:00:00-05:00,,
1010263,54475,,,,,10:00:00-06:00,18:00:00-06:00,10:00:00-06:00,18:00:00-06:00,07:00:00-06:00,18:00:00-06:00,07:00:00-06:00,18:00:00-06:00,09:00:00-06:00,16:00:00-06:00
1010972,10026,,,,,,,,,,,,,09:00:00-05:00,17:00:00-05:00
1009670,69358,,,15:00:00-07:00,18:00:00-07:00,,,,,,,11:00:00-07:00,14:00:00-07:00,,
1011412,56267,,,,,,,15:00:00-06:00,18:00:00-06:00,,,,,,
1009033,61270,,,,,,,,,,,08:00:00-06:00,11:00:00-06:00,,
1009872,37813,08:00:00-05:00,17:30:00-05:00,08:00:00-05:00,17:30:00-05:00,08:00:00-05:00,17:30:00-05:00,08:00:00-05:00,17:30:00-05:00,08:00:00-05:00,17:30:00-05:00,08:00:00-05:00,15:30:00-05:00,,
1005501,61550,,,,,,,,,,,07:00:00-06:00,11:00:00-06:00,,
1011000,60053,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
1010410,22031,,,,,,,,,,,,,09:30:00-05:00,14:30:00-05:00
1010346,83843,,,,,,,,,,,08:00:00-08:00,13:00:00-08:00,,
1001206,83843,,,16:00:00-08:00,18:30:00-08:00,,,,,,,,,,
1012078,97040,,,,,,,,,,,,,16:00:00-08:00,19:00:00-08:00
1005559,54455,,,12:00:00-06:00,19:00:00-06:00,,,,,,,,,,
1008622,64096,08:00:00-06:00,18:00:00-06:00,08:00:00-06:00,18:00:00-06:00,08:00:00-06:00,18:00:00-06:00,08:00:00-06:00,18:00:00-06:00,08:00:00-06:00,18:00:00-06:00,08:00:00-06:00,18:00:00-06:00,08:00:00-06:00,18:00:00-06:00
1005258,96817,10:00:00-10:00,11:00:00-10:00,,,,,,,,,,,,
1007236,21771,,,,,15:30:00-05:00,18:30:00-05:00,,,,,,,,
1010025,27030,,,09:00:00-05:00,12:00:00-05:00,,,,,,,,,,
1005499,61053,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
1004494,48043,,,,,,,,,07:00:00-05:00,13:00:00-05:00,07:00:00-05:00,13:00:00-05:00,,
1012274,48043,,,,,14:00:00-05:00,18:00:00-05:00,,,,,,,,
1006205,10457,,,,,,,08:00:00-05:00,16:00:00-05:00,,,,,,
1004304,28120,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1005584,22842,,,,,14:00:00-05:00,18:00:00-05:00,,,,,08:00:00-05:00,12:00:00-05:00,,
1005044,17552,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1004717,29464,,,15:30:00-05:00,19:00:00-05:00,,,,,,,,,,
1007276,20010,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1000073,10029,,,,,08:00:00-05:00,17:00:00-05:00,,,,,,,,
1002673,52314,,,,,,,16:00:00-06:00,18:00:00-06:00,,,,,,
